Date;Country/Region;Confirmed;Deaths;Recovered;Active;New cases;New deaths;New recovered;new_tests;total_tests;total_vaccinations;people_vaccinated;people_fully_vaccinated;new_vaccinations
12/22/2020;Saudi Arabia;361359;6139;352249;2971;181;8;160;39564;10755192;;;;
12/23/2020;Saudi Arabia;361536;6148;352418;2970;177;9;169;34698;10789890;;;;
12/24/2020;Saudi Arabia;361725;6159;352608;2958;189;11;190;32339;10822229;;;;
12/25/2020;Saudi Arabia;361903;6168;352815;2920;178;9;207;28916;10851145;;;;
12/26/2020;Saudi Arabia;362066;6176;353004;2886;163;8;189;21775;10872920;;;;
12/27/2020;Saudi Arabia;362220;6185;353179;2856;154;9;175;30109;10903029;;;;
12/28/2020;Saudi Arabia;362339;6196;353353;2790;119;11;174;34677;10937706;;;;
12/29/2020;Saudi Arabia;362488;6204;353512;2772;149;8;159;36149;10973855;;;;
12/30/2020;Saudi Arabia;362601;6214;353682;2705;113;10;170;36529;11010384;;;;
12/31/2020;Saudi Arabia;362741;6223;353853;2665;140;9;171;36383;11046767;;;;
1/1/2021;Saudi Arabia;362878;6230;354081;2567;137;7;228;27169;11073936;;;;
1/2/2021;Saudi Arabia;362979;6239;354263;2477;101;9;182;29252;11103188;;;;
1/3/2021;Saudi Arabia;363061;6246;354443;2372;82;7;180;31689;11134877;;;;
1/4/2021;Saudi Arabia;363155;6256;354609;2290;94;10;166;39433;11174310;;;;
1/5/2021;Saudi Arabia;363259;6265;354755;2239;104;9;146;39795;11214105;;;;
1/6/2021;Saudi Arabia;363377;6272;354899;2206;118;7;144;36161;11250266;100000;;;
1/7/2021;Saudi Arabia;363485;6278;355037;2170;108;6;138;47061;11297327;137862;;;37862
1/8/2021;Saudi Arabia;363582;6282;355208;2092;97;4;171;37043;11334370;;;;
1/9/2021;Saudi Arabia;363692;6286;355382;2024;110;4;174;28324;11362694;;;;
1/10/2021;Saudi Arabia;363809;6291;355548;1970;117;5;166;42599;11405293;;;;
1/11/2021;Saudi Arabia;363949;6295;355706;1948;140;4;158;50138;11455431;178337;;;
1/12/2021;Saudi Arabia;364096;6300;355857;1939;147;5;151;48910;11504341;;;;
1/13/2021;Saudi Arabia;364271;6304;356013;1954;175;4;156;49133;11553474;;;;
1/14/2021;Saudi Arabia;364440;6310;356201;1929;169;6;188;50695;11604169;;;;
1/15/2021;Saudi Arabia;364613;6313;356382;1918;173;3;181;43255;11647424;;;;
1/16/2021;Saudi Arabia;364753;6318;356541;1894;140;5;159;39774;11687198;;;;
1/17/2021;Saudi Arabia;364929;6323;356687;1919;176;5;146;45064;11732262;295530;;;
1/18/2021;Saudi Arabia;365099;6329;356848;1922;170;6;161;56351;11788613;;;;
1/19/2021;Saudi Arabia;365325;6335;357004;1986;226;6;156;52565;11841178;;;;
1/20/2021;Saudi Arabia;365563;6338;357177;2048;238;3;173;52105;11893283;;;;
1/21/2021;Saudi Arabia;365775;6342;357337;2096;212;4;160;49306;11942589;;;;
1/22/2021;Saudi Arabia;365988;6346;357525;2117;213;4;188;33875;11976464;;;;
1/23/2021;Saudi Arabia;366185;6350;357728;2107;197;4;203;35527;12011991;;;;
1/24/2021;Saudi Arabia;366371;6352;357939;2080;186;2;211;43695;12055686;;;;
1/25/2021;Saudi Arabia;366584;6355;358137;2092;213;3;198;44642;12100328;;;;
1/26/2021;Saudi Arabia;366807;6359;358340;2108;223;4;203;46333;12146661;;;;
1/27/2021;Saudi Arabia;367023;6363;358545;2115;216;4;205;45115;12191776;;;;
1/28/2021;Saudi Arabia;367276;6366;358753;2157;253;3;208;48445;12240221;;;;
1/29/2021;Saudi Arabia;367543;6368;359006;2169;267;2;253;36768;12276989;391643;;;
1/30/2021;Saudi Arabia;367813;6372;359299;2142;270;4;293;36964;12313953;;;;
1/31/2021;Saudi Arabia;368074;6375;359573;2126;261;3;274;44496;12358449;;;;
2/1/2021;Saudi Arabia;368329;6379;359839;2111;255;4;266;52176;12410625;440618;;;
2/2/2021;Saudi Arabia;368639;6383;360110;2146;310;4;271;51597;12462222;;;;
2/3/2021;Saudi Arabia;368945;6386;360400;2159;306;3;290;54851;12517073;;;;
2/4/2021;Saudi Arabia;369248;6389;360697;2162;303;3;297;54056;12571129;;;;
2/5/2021;Saudi Arabia;369575;6393;360954;2228;327;4;257;45874;12617003;;;;
2/6/2021;Saudi Arabia;369961;6397;361237;2327;386;4;283;46166;12663169;;;;
2/7/2021;Saudi Arabia;370278;6402;361515;2361;317;5;278;48260;12711429;443153;;;
2/8/2021;Saudi Arabia;370634;6406;361813;2415;356;4;298;53039;12764468;;;;
2/9/2021;Saudi Arabia;370987;6410;362062;2515;353;4;249;50942;12815410;;;;
2/10/2021;Saudi Arabia;371356;6415;362368;2573;369;5;306;50339;12865749;;;;
2/11/2021;Saudi Arabia;371720;6420;362642;2658;364;5;274;52454;12918203;444465;;;
2/12/2021;Saudi Arabia;372073;6424;362947;2702;353;4;305;46841;12965044;;;;
2/13/2021;Saudi Arabia;372410;6429;363303;2678;337;5;356;41465;13006509;;;;
2/14/2021;Saudi Arabia;372732;6433;363585;2714;322;4;282;49060;13055569;446940;;;
2/15/2021;Saudi Arabia;373046;6438;363926;2682;314;5;341;52357;13107926;;;;
2/16/2021;Saudi Arabia;373368;6441;364297;2630;322;3;371;49608;13157534;462812;;;
2/17/2021;Saudi Arabia;373702;6445;364646;2611;334;4;349;51419;13208953;;;;
2/18/2021;Saudi Arabia;374029;6450;365017;2562;327;5;371;48779;13257732;501710;;;
2/19/2021;Saudi Arabia;374366;6454;365363;2549;337;4;346;38376;13296108;;;;
2/20/2021;Saudi Arabia;374691;6457;365745;2489;325;3;382;36218;13332326;;;;
2/21/2021;Saudi Arabia;375006;6461;366094;2451;315;4;349;41010;13373336;;;;
2/22/2021;Saudi Arabia;375333;6466;366412;2455;327;5;318;45080;13418416;;;;
2/23/2021;Saudi Arabia;375668;6470;366735;2463;335;4;323;45388;13463804;;;;
2/24/2021;Saudi Arabia;376021;6475;367015;2531;353;5;280;45608;13509412;600798;;;
2/25/2021;Saudi Arabia;376377;6480;367323;2574;356;5;308;45027;13554439;;;;
2/26/2021;Saudi Arabia;376723;6483;367691;2549;346;3;368;;;639587;;;
2/27/2021;Saudi Arabia;377061;6488;368011;2562;338;5;320;;;;;;
2/28/2021;Saudi Arabia;377383;6494;368305;2584;322;6;294;;;780667;;;
1/29/2020;United Arab Emirates;4;0;0;4;4;0;0;75;75;;;;
1/30/2020;United Arab Emirates;4;0;0;4;0;0;0;;;;;;
1/31/2020;United Arab Emirates;4;0;0;4;0;0;0;;;;;;
2/1/2020;United Arab Emirates;4;0;0;4;0;0;0;183;258;;;;
2/2/2020;United Arab Emirates;5;0;0;5;1;0;0;;;;;;
2/3/2020;United Arab Emirates;5;0;0;5;0;0;0;;;;;;
2/4/2020;United Arab Emirates;5;0;0;5;0;0;0;;;;;;
2/5/2020;United Arab Emirates;5;0;0;5;0;0;0;;;;;;
2/6/2020;United Arab Emirates;5;0;0;5;0;0;0;;;;;;
2/7/2020;United Arab Emirates;5;0;0;5;0;0;0;;;;;;
2/8/2020;United Arab Emirates;7;0;0;7;2;0;0;574;832;;;;
2/9/2020;United Arab Emirates;7;0;0;7;0;0;0;1360;2192;;;;
2/10/2020;United Arab Emirates;8;0;0;8;1;0;0;437;2629;;;;
2/11/2020;United Arab Emirates;8;0;0;8;0;0;0;;;;;;
2/12/2020;United Arab Emirates;8;0;1;7;0;0;1;;;;;;
2/13/2020;United Arab Emirates;8;0;1;7;0;0;0;;;;;;
2/14/2020;United Arab Emirates;8;0;1;7;0;0;0;306;2935;;;;
2/15/2020;United Arab Emirates;8;0;3;5;0;0;2;;;;;;
2/16/2020;United Arab Emirates;9;0;4;5;1;0;1;2107;5042;;;;
2/17/2020;United Arab Emirates;9;0;4;5;0;0;0;;;;;;
2/18/2020;United Arab Emirates;9;0;4;5;0;0;0;1651;6693;;;;
2/19/2020;United Arab Emirates;9;0;4;5;0;0;0;;;;;;
2/20/2020;United Arab Emirates;9;0;4;5;0;0;0;;;;;;
2/21/2020;United Arab Emirates;9;0;4;5;0;0;0;2201;8894;;;;
2/22/2020;United Arab Emirates;13;0;4;9;4;0;0;4096;12990;;;;
2/23/2020;United Arab Emirates;13;0;4;9;0;0;0;;;;;;
2/24/2020;United Arab Emirates;13;0;4;9;0;0;0;;;;;;
2/25/2020;United Arab Emirates;13;0;4;9;0;0;0;;;;;;
2/26/2020;United Arab Emirates;13;0;4;9;0;0;0;;;;;;
2/27/2020;United Arab Emirates;13;0;4;9;0;0;0;1325;14315;;;;
2/28/2020;United Arab Emirates;19;0;5;14;6;0;1;8606;22921;;;;
2/29/2020;United Arab Emirates;21;0;5;16;2;0;0;;;;;;
3/1/2020;United Arab Emirates;21;0;5;16;0;0;0;;;;;;
3/2/2020;United Arab Emirates;21;0;5;16;0;0;0;;;;;;
3/3/2020;United Arab Emirates;27;0;5;22;6;0;0;2113;25034;;;;
3/4/2020;United Arab Emirates;27;0;5;22;0;0;0;12724;37758;;;;
3/5/2020;United Arab Emirates;29;0;5;24;2;0;0;;;;;;
3/6/2020;United Arab Emirates;29;0;5;24;0;0;0;10753;48511;;;;
3/7/2020;United Arab Emirates;45;0;7;38;16;0;2;4480;52991;;;;
3/8/2020;United Arab Emirates;45;0;7;38;0;0;0;;;;;;
3/9/2020;United Arab Emirates;45;0;7;38;0;0;0;6949;59940;;;;
3/10/2020;United Arab Emirates;74;0;12;62;29;0;5;3618;63558;;;;
3/11/2020;United Arab Emirates;74;0;17;57;0;0;5;;;;;;
3/12/2020;United Arab Emirates;85;0;17;68;11;0;0;9973;73531;;;;
3/13/2020;United Arab Emirates;85;0;17;68;0;0;0;;;;;;
3/14/2020;United Arab Emirates;85;0;17;68;0;0;0;10040;83571;;;;
3/15/2020;United Arab Emirates;98;0;23;75;13;0;6;6616;90187;;;;
3/16/2020;United Arab Emirates;98;0;23;75;0;0;0;;;;;;
3/17/2020;United Arab Emirates;98;0;23;75;0;0;0;10525;100712;;;;
3/18/2020;United Arab Emirates;113;0;26;87;15;0;3;;;;;;
3/19/2020;United Arab Emirates;140;0;31;109;27;0;5;13857;114569;;;;
3/20/2020;United Arab Emirates;140;2;31;107;0;2;0;;;;;;
3/21/2020;United Arab Emirates;153;2;38;113;13;0;7;12706;127275;;;;
3/22/2020;United Arab Emirates;153;2;38;113;0;0;0;;;;;;
3/23/2020;United Arab Emirates;198;2;38;158;45;0;0;16748;144023;;;;
3/24/2020;United Arab Emirates;248;2;45;201;50;0;7;9093;153116;;;;
3/25/2020;United Arab Emirates;333;2;52;279;85;0;7;9536;162652;;;;
3/26/2020;United Arab Emirates;333;2;52;279;0;0;0;;;;;;
3/27/2020;United Arab Emirates;405;2;52;351;72;0;0;18882;181534;;;;
3/28/2020;United Arab Emirates;468;2;52;414;63;0;0;8216;189750;;;;
3/29/2020;United Arab Emirates;570;3;58;509;102;1;6;9098;198848;;;;
3/30/2020;United Arab Emirates;611;5;61;545;41;2;3;7694;206542;;;;
3/31/2020;United Arab Emirates;664;6;61;597;53;1;0;13458;220000;;;;
4/1/2020;United Arab Emirates;814;8;61;745;150;2;0;20480;240480;;;;
4/2/2020;United Arab Emirates;1024;8;96;920;210;0;35;22433;262913;;;;
4/3/2020;United Arab Emirates;1264;9;108;1147;240;1;12;31402;294315;;;;
4/4/2020;United Arab Emirates;1505;10;125;1370;241;1;17;39950;334265;;;;
4/5/2020;United Arab Emirates;1799;10;144;1645;294;0;19;58348;392613;;;;
4/6/2020;United Arab Emirates;2076;11;167;1898;277;1;23;39870;432483;;;;
4/7/2020;United Arab Emirates;2359;12;186;2161;283;1;19;58294;490777;;;;
4/8/2020;United Arab Emirates;2659;12;239;2408;300;0;53;48418;539195;;;;
4/9/2020;United Arab Emirates;2990;14;268;2708;331;2;29;40000;579195;;;;
4/10/2020;United Arab Emirates;3360;16;418;2926;370;2;150;49000;628195;;;;
4/11/2020;United Arab Emirates;3736;20;588;3128;376;4;170;20000;648195;;;;
4/12/2020;United Arab Emirates;4123;22;680;3421;387;2;92;22000;670195;;;;
4/13/2020;United Arab Emirates;4521;25;852;3644;398;3;172;23380;693575;;;;
4/14/2020;United Arab Emirates;4933;28;933;3972;412;3;81;32000;725575;;;;
4/15/2020;United Arab Emirates;5365;33;1034;4298;432;5;101;41425;767000;;;;
4/16/2020;United Arab Emirates;5825;35;1095;4695;460;2;61;25000;792000;;;;
4/17/2020;United Arab Emirates;6302;37;1188;5077;477;2;93;24000;816000;;;;
4/18/2020;United Arab Emirates;6302;37;1188;5077;0;0;0;21806;837806;;;;
4/19/2020;United Arab Emirates;6781;41;1286;5454;479;4;98;25795;863601;;;;
4/20/2020;United Arab Emirates;7265;43;1360;5862;484;2;74;22807;886408;;;;
4/21/2020;United Arab Emirates;7755;46;1443;6266;490;3;83;20165;906573;;;;
4/22/2020;United Arab Emirates;8238;52;1546;6640;483;6;103;23053;929626;;;;
4/23/2020;United Arab Emirates;8756;56;1637;7063;518;4;91;25506;955132;;;;
4/24/2020;United Arab Emirates;9281;64;1760;7457;525;8;123;26274;981406;;;;
4/25/2020;United Arab Emirates;9813;71;1887;7855;532;7;127;21984;1003390;;;;
4/26/2020;United Arab Emirates;10349;76;1978;8295;536;5;91;25086;1028476;;;;
4/27/2020;United Arab Emirates;10839;82;2090;8667;490;6;112;26195;1054671;;;;
4/28/2020;United Arab Emirates;11380;89;2181;9110;541;7;91;27905;1082576;;;;
4/29/2020;United Arab Emirates;11929;98;2329;9502;549;9;148;26524;1109100;;;;
4/30/2020;United Arab Emirates;12481;105;2429;9947;552;7;100;36266;1145366;;;;
5/1/2020;United Arab Emirates;13038;111;2543;10384;557;6;114;26677;1172043;;;;
5/2/2020;United Arab Emirates;13599;119;2664;10816;561;8;121;18428;1190471;;;;
5/3/2020;United Arab Emirates;14163;126;2763;11274;564;7;99;28039;1218510;;;;
5/4/2020;United Arab Emirates;14730;137;2966;11627;567;11;203;25231;1243741;;;;
5/5/2020;United Arab Emirates;15192;146;3153;11893;462;9;187;33994;1277735;;;;
5/6/2020;United Arab Emirates;15738;157;3359;12222;546;11;206;41134;1318869;;;;
5/7/2020;United Arab Emirates;16240;165;3572;12503;502;8;213;33153;1352022;;;;
5/8/2020;United Arab Emirates;16793;174;3837;12782;553;9;265;29866;1381888;;;;
5/9/2020;United Arab Emirates;17417;185;4295;12937;624;11;458;26763;1408651;;;;
5/10/2020;United Arab Emirates;18198;198;4804;13196;781;13;509;32597;1441248;;;;
5/11/2020;United Arab Emirates;18878;201;5381;13296;680;3;577;34869;1476117;;;;
5/12/2020;United Arab Emirates;19661;203;6012;13446;783;2;631;37112;1513229;;;;
5/13/2020;United Arab Emirates;20386;206;6523;13657;725;3;511;38477;1551706;;;;
5/14/2020;United Arab Emirates;21084;208;6930;13946;698;2;407;35735;1587441;;;;
5/15/2020;United Arab Emirates;21831;210;7328;14293;747;2;398;40720;1628161;;;;
5/16/2020;United Arab Emirates;22627;214;7931;14482;796;4;603;37844;1666005;;;;
5/17/2020;United Arab Emirates;23358;220;8512;14626;731;6;581;38904;1704909;;;;
5/18/2020;United Arab Emirates;24190;224;9577;14389;832;4;1065;43732;1748641;;;;
5/19/2020;United Arab Emirates;25063;227;10791;14045;873;3;1214;43993;1792634;;;;
5/20/2020;United Arab Emirates;26004;233;11809;13962;941;6;1018;50377;1843011;;;;
5/21/2020;United Arab Emirates;26898;237;12755;13906;894;4;946;39791;1882802;;;;
5/22/2020;United Arab Emirates;27892;241;13798;13853;994;4;1043;35686;1918488;;;;
5/23/2020;United Arab Emirates;28704;244;14495;13965;812;3;697;41202;1959690;;;;
5/24/2020;United Arab Emirates;29485;245;15056;14184;781;1;561;28282;1987972;;;;
5/25/2020;United Arab Emirates;30307;248;15657;14402;822;3;601;27540;2015512;;;;
5/26/2020;United Arab Emirates;31086;253;15982;14851;779;5;325;38628;2054140;;;;
5/27/2020;United Arab Emirates;31969;255;16371;15343;883;2;389;36131;2090271;;;;
5/28/2020;United Arab Emirates;32532;258;16685;15589;563;3;314;42624;2132895;;;;
5/29/2020;United Arab Emirates;33170;260;17097;15813;638;2;412;37153;2170048;;;;
5/30/2020;United Arab Emirates;33896;262;17546;16088;726;2;449;30147;2200195;;;;
5/31/2020;United Arab Emirates;34557;264;17932;16361;661;2;386;35037;2235232;;;;
6/1/2020;United Arab Emirates;35192;266;18338;16588;635;2;406;41762;2276994;;;;
6/2/2020;United Arab Emirates;35788;269;18726;16793;596;3;388;54823;2331817;;;;
6/3/2020;United Arab Emirates;36359;270;19153;16936;571;1;427;44241;2376058;;;;
6/4/2020;United Arab Emirates;37018;273;19572;17173;659;3;419;52996;2429054;;;;
6/5/2020;United Arab Emirates;37642;274;20337;17031;624;1;765;44201;2473255;;;;
6/6/2020;United Arab Emirates;38268;275;21061;16932;626;1;724;32679;2505934;;;;
6/7/2020;United Arab Emirates;38808;276;21806;16726;540;1;745;37640;2543574;;;;
6/8/2020;United Arab Emirates;39376;281;22275;16820;568;5;469;47201;2590775;;;;
6/9/2020;United Arab Emirates;39904;283;22740;16881;528;2;465;45378;2636153;;;;
6/10/2020;United Arab Emirates;40507;284;24017;16206;603;1;1277;44167;2680320;;;;
6/11/2020;United Arab Emirates;40986;286;25234;15466;479;2;1217;40724;2721044;;;;
6/12/2020;United Arab Emirates;41499;287;25946;15266;513;1;712;43013;2764057;;;;
6/13/2020;United Arab Emirates;41990;288;26761;14941;491;1;815;27041;2791098;;;;
6/14/2020;United Arab Emirates;42294;289;27462;14543;304;1;701;38036;2829134;;;;
6/15/2020;United Arab Emirates;42636;291;28129;14216;342;2;667;39887;2869021;;;;
6/16/2020;United Arab Emirates;42982;293;28861;13828;346;2;732;40478;2909499;;;;
6/17/2020;United Arab Emirates;43364;295;29537;13532;382;2;676;38502;2948001;;;;
6/18/2020;United Arab Emirates;43752;298;30241;13213;388;3;704;34364;2982365;;;;
6/19/2020;United Arab Emirates;44145;300;30996;12849;393;2;755;48524;3030889;;;;
6/20/2020;United Arab Emirates;44533;301;31754;12478;388;1;758;40876;3071765;;;;
6/21/2020;United Arab Emirates;44925;302;32415;12208;392;1;661;40956;3112721;;;;
6/22/2020;United Arab Emirates;45303;303;33046;11954;378;1;631;44291;3157012;;;;
6/23/2020;United Arab Emirates;45683;305;33703;11675;380;2;657;49650;3206662;;;;
6/24/2020;United Arab Emirates;46133;307;34405;11421;450;2;702;49152;3255814;;;;
6/25/2020;United Arab Emirates;46563;308;35165;11090;430;1;760;52527;3308341;;;;
6/26/2020;United Arab Emirates;46973;310;35469;11194;410;2;304;58741;3367082;;;;
6/27/2020;United Arab Emirates;47360;311;35834;11215;387;1;365;43551;3410633;;;;
6/28/2020;United Arab Emirates;47797;313;36411;11073;437;2;577;63970;3474603;;;;
6/29/2020;United Arab Emirates;48246;314;37076;10856;449;1;665;62028;3536631;;;;
6/30/2020;United Arab Emirates;48667;315;37566;10786;421;1;490;56177;3592808;;;;
7/1/2020;United Arab Emirates;49069;316;38160;10593;402;1;594;54358;3647166;;;;
7/2/2020;United Arab Emirates;49469;317;38664;10488;400;1;504;71697;3718863;;;;
7/3/2020;United Arab Emirates;50141;318;39153;10670;672;1;489;47930;3766793;;;;
7/4/2020;United Arab Emirates;50857;321;39857;10679;716;3;704;28009;3794802;;;;
7/5/2020;United Arab Emirates;51540;323;40297;10920;683;2;440;44192;3838994;;;;
7/6/2020;United Arab Emirates;52068;324;40721;11023;528;1;424;51430;3890424;;;;
7/7/2020;United Arab Emirates;52600;326;41714;10560;532;2;993;49777;3940201;;;;
7/8/2020;United Arab Emirates;53045;327;42282;10436;445;1;568;47322;3987523;;;;
7/9/2020;United Arab Emirates;53577;328;43570;9679;532;1;1288;58504;4046027;;;;
7/10/2020;United Arab Emirates;54050;330;43969;9751;473;2;399;50139;4096166;;;;
7/11/2020;United Arab Emirates;54453;331;44648;9474;403;1;679;34478;4130644;;;;
7/12/2020;United Arab Emirates;54854;333;45140;9381;401;2;492;50325;4180969;;;;
7/13/2020;United Arab Emirates;55198;334;45513;9351;344;1;373;34478;4215447;;;;
7/14/2020;United Arab Emirates;55573;335;46025;9213;375;1;512;52782;4268229;;;;
7/15/2020;United Arab Emirates;55848;335;46418;9095;275;0;393;48534;4316763;;;;
7/16/2020;United Arab Emirates;56129;335;47412;8382;281;0;994;48931;4365694;;;;
7/17/2020;United Arab Emirates;56422;337;48448;7637;293;2;1036;48561;4414255;;;;
7/18/2020;United Arab Emirates;56711;338;48917;7456;289;1;469;46950;4461205;;;;
7/19/2020;United Arab Emirates;56922;339;49269;7314;211;1;352;47723;4508928;;;;
7/20/2020;United Arab Emirates;57193;340;49621;7232;271;1;352;27224;4536152;;;;
7/21/2020;United Arab Emirates;57498;341;49964;7193;305;1;343;40050;4576202;;;;
7/22/2020;United Arab Emirates;57734;342;50354;7038;236;1;390;47014;4623216;;;;
7/23/2020;United Arab Emirates;57988;342;50848;6798;254;0;494;54096;4677312;;;;
7/24/2020;United Arab Emirates;58249;343;51235;6671;261;1;387;46965;4724277;;;;
7/25/2020;United Arab Emirates;58562;343;51628;6591;313;0;393;52627;4776904;;;;
7/26/2020;United Arab Emirates;58913;344;52182;6387;351;1;554;51162;4828066;;;;
7/27/2020;United Arab Emirates;59177;345;52510;6322;264;1;328;47229;4875295;;;;
7/28/2020;United Arab Emirates;59546;347;52905;6294;369;2;395;43622;4918917;;;;
7/29/2020;United Arab Emirates;59921;347;53202;6372;375;0;297;47483;4966400;;;;
7/30/2020;United Arab Emirates;60223;349;53626;6248;302;2;424;55257;5021657;;;;
7/31/2020;United Arab Emirates;60506;351;53909;6246;283;2;283;54727;5076384;;;;
8/1/2020;United Arab Emirates;60760;351;54255;6154;254;0;346;43268;5119652;;;;
8/2/2020;United Arab Emirates;60999;351;54615;6033;239;0;360;42428;5162080;;;;
8/3/2020;United Arab Emirates;61163;351;54863;5949;164;0;248;27811;5189891;;;;
8/4/2020;United Arab Emirates;61352;351;55090;5911;189;0;227;29398;5219289;;;;
8/5/2020;United Arab Emirates;61606;353;55385;5868;254;2;295;43369;5262658;;;;
8/6/2020;United Arab Emirates;61845;354;55739;5752;239;1;354;50729;5313387;;;;
8/7/2020;United Arab Emirates;62061;356;56015;5690;216;2;276;61978;5375365;;;;
8/8/2020;United Arab Emirates;62300;356;56245;5699;239;0;230;63792;5439157;;;;
8/9/2020;United Arab Emirates;62525;357;56568;5600;225;1;323;61544;5500701;;;;
8/10/2020;United Arab Emirates;62704;357;56766;5581;179;0;198;58953;5559654;;;;
8/11/2020;United Arab Emirates;62966;358;56961;5647;262;1;195;64110;5623764;;;;
8/12/2020;United Arab Emirates;63212;358;57193;5661;246;0;232;72630;5696394;;;;
8/13/2020;United Arab Emirates;63489;358;57372;5759;277;0;179;68964;5765358;;;;
8/14/2020;United Arab Emirates;63819;359;57473;5987;330;1;101;82344;5847702;;;;
8/15/2020;United Arab Emirates;64102;361;57571;6170;283;2;98;77640;5925342;;;;
8/16/2020;United Arab Emirates;64312;364;57694;6254;210;3;123;65186;5990528;;;;
8/17/2020;United Arab Emirates;64541;364;57794;6383;229;0;100;71322;6061850;;;;
8/18/2020;United Arab Emirates;64906;366;57909;6631;365;2;115;59759;6121609;;;;
8/19/2020;United Arab Emirates;65341;367;58022;6952;435;1;113;72026;6193635;;;;
8/20/2020;United Arab Emirates;65802;369;58153;7280;461;2;131;72283;6265918;;;;
8/21/2020;United Arab Emirates;66193;370;58296;7527;391;1;143;82191;6348109;;;;
8/22/2020;United Arab Emirates;66617;372;58408;7837;424;2;112;70079;6418188;;;;
8/23/2020;United Arab Emirates;67007;375;58488;8144;390;3;80;71216;6489404;;;;
8/24/2020;United Arab Emirates;67282;376;58582;8324;275;1;94;71282;6560686;;;;
8/25/2020;United Arab Emirates;67621;377;58754;8490;339;1;172;69309;6629995;;;;
8/26/2020;United Arab Emirates;68020;378;59070;8572;399;1;316;57419;6687414;;;;
8/27/2020;United Arab Emirates;68511;378;59472;8661;491;0;402;68043;6755457;;;;
8/28/2020;United Arab Emirates;68901;379;59861;8661;390;1;389;79680;6835137;;;;
8/29/2020;United Arab Emirates;69328;379;60202;8747;427;0;341;88803;6923940;;;;
8/30/2020;United Arab Emirates;69690;382;60600;8708;362;3;398;87955;7011895;;;;
8/31/2020;United Arab Emirates;70231;384;60931;8916;541;2;331;82763;7094658;;;;
9/1/2020;United Arab Emirates;70805;384;61491;8930;574;0;560;82772;7177430;;;;
9/2/2020;United Arab Emirates;71540;387;62029;9124;735;3;538;79623;7257053;;;;
9/3/2020;United Arab Emirates;72154;387;62668;9099;614;0;639;67821;7324874;;;;
9/4/2020;United Arab Emirates;72766;387;63158;9221;612;0;490;80935;7405809;;;;
9/5/2020;United Arab Emirates;73471;388;63652;9431;705;1;494;82333;7488142;;;;
9/6/2020;United Arab Emirates;73984;388;66095;7501;513;0;2443;87336;7575478;;;;
9/7/2020;United Arab Emirates;74454;390;66533;7531;470;2;438;57506;7632984;;;;
9/8/2020;United Arab Emirates;75098;391;66943;7764;644;1;410;71334;7704318;;;;
9/9/2020;United Arab Emirates;75981;393;67359;8229;883;2;416;85917;7790235;;;;
9/10/2020;United Arab Emirates;76911;398;67945;8568;930;5;586;82076;7872311;;;;
9/11/2020;United Arab Emirates;77842;398;68462;8982;931;0;517;75177;7947488;;;;
9/12/2020;United Arab Emirates;78849;399;68983;9467;1007;1;521;95287;8042775;;;;
9/13/2020;United Arab Emirates;79489;399;69451;9639;640;0;468;84642;8127417;;;;
9/14/2020;United Arab Emirates;80266;399;69981;9886;777;0;530;61084;8188501;;;;
9/15/2020;United Arab Emirates;80940;401;70635;9904;674;2;654;86879;8275380;;;;
9/16/2020;United Arab Emirates;81782;402;71456;9924;842;1;821;93682;8369062;;;;
9/17/2020;United Arab Emirates;82568;402;72117;10049;786;0;661;92912;8461974;;;;
9/18/2020;United Arab Emirates;83433;403;72790;10240;865;1;673;97469;8559443;;;;
9/19/2020;United Arab Emirates;84242;404;73512;10326;809;1;722;103124;8662567;;;;
9/20/2020;United Arab Emirates;84916;404;74273;10239;674;0;761;97251;8759818;;;;
9/21/2020;United Arab Emirates;85595;405;75086;10104;679;1;813;72388;8832206;;;;
9/22/2020;United Arab Emirates;86447;405;76025;10017;852;0;939;98528;8930734;;;;
9/23/2020;United Arab Emirates;87530;406;76995;10129;1083;1;970;103199;9033933;;;;
9/24/2020;United Arab Emirates;88532;407;77937;10188;1002;1;942;93618;9127551;;;;
9/25/2020;United Arab Emirates;89540;409;78819;10312;1008;2;882;92058;9219609;;;;
9/26/2020;United Arab Emirates;90618;411;79676;10531;1078;2;857;98168;9317777;;;;
9/27/2020;United Arab Emirates;91469;412;80544;10513;851;1;868;106034;9423811;;;;
9/28/2020;United Arab Emirates;92095;413;81462;10220;626;1;918;76888;9500699;;;;
9/29/2020;United Arab Emirates;93090;416;82538;10136;995;3;1076;98412;9599111;;;;
9/30/2020;United Arab Emirates;94190;419;83724;10047;1100;3;1186;105615;9704726;;;;
10/1/2020;United Arab Emirates;95348;421;84903;10024;1158;2;1179;91234;9795960;;;;
10/2/2020;United Arab Emirates;96529;424;86071;10034;1181;3;1168;107187;9903147;;;;
10/3/2020;United Arab Emirates;97760;426;87122;10212;1231;2;1051;117812;10020959;;;;
10/4/2020;United Arab Emirates;98801;426;88123;10252;1041;0;1001;108906;10129865;;;;
10/5/2020;United Arab Emirates;99733;429;89410;9894;932;3;1287;87669;10217534;;;;
10/6/2020;United Arab Emirates;100794;435;90556;9803;1061;6;1146;102379;10319913;;;;
10/7/2020;United Arab Emirates;101840;436;91710;9694;1046;1;1154;111882;10431795;;;;
10/8/2020;United Arab Emirates;102929;438;93479;9012;1089;2;1769;115258;10547053;;;;
